Codigo_Estabelecimento;Nome_Estabelecimento;Total_Qtd_Produzida;Total_Qtd_Aprovada;Pct_Valor_Total;Valor_Total_Produzido;Valor_Total_Aprovado
2245094;PSF CENTRO SOCIAL URBANO MARAU;10269.0;10269.0;0.0;162.9;162.9
2255049;CENTRAL ODONTOLOGICA;5883.0;5883.0;0.0;162.39;162.39
3055523;UNIDADE SAUDE DA FAMILIA SAO JORGE NH;15120.0;15120.0;0.0;162.0;162.0
7799144;ESF PROGRESSO;11613.0;11613.0;0.0;159.0;159.0
4071662;UBS PADRE ANDRE CARBONERA GALVANY GUEDES;6084.0;6084.0;0.0;159.0;159.0
6691579;UNIDADE BASICA DE SAUDE MONTE PASQUAL;159.0;159.0;0.0;156.0;156.0
2226626;POSTO MUNICIPAL DE SAUDE CAMPO DO MEIO;9366.0;9366.0;0.0;156.0;156.0
2230755;CAPS CAPILE;1326.0;633.0;0.0;153.09;153.09
7377436;ESF BELA VISTA;5964.0;5964.0;0.0;153.0;153.0
2229927;UBS FATIMA GORETE P DE OLIVEIRA VL PEDREIRA;3369.0;3369.0;0.0;153.0;153.0
7511957;UNIDADE SAUDE DA FAMILIA VILA KROEFF;29502.0;29502.0;0.0;151.89;151.89
7101279;AMBULATORIO DE SAUDE MENTAL;60.0;60.0;0.0;151.2;151.2
6638988;CAPSI PANDORGA GHC;33.0;33.0;0.0;150.0;150.0
2235986;UBS SANTA TECLA;7575.0;7575.0;0.0;150.0;150.0
2255065;UBS FARROUPILHA;6081.0;6081.0;0.0;149.88;149.88
2255502;ESF LINHA SANTA CRUZ;8616.0;8616.0;0.0;145.05;145.05
3266893;ESF ALCINA;7404.0;7404.0;0.0;144.0;144.0
7078129;ESF JARDIM DOS PAMPAS;69.0;69.0;0.0;142.2;142.2
9100970;ESF VIVER BEM;10116.0;10116.0;0.0;141.0;141.0
6530532;CENTRO DE ATENCAO PSICOSOCIAL DE VACARIA;5484.0;4980.0;0.0;139.53;139.53
2265109;UNIDADE DE SAUDE FLORESTA;75.0;75.0;0.0;139.41;139.41
4812050;ESF VITORIA;102.0;102.0;0.0;139.2;139.2
9537082;ESF2 CORONEL BRITO;6267.0;6267.0;0.0;135.0;135.0
6933289;UNIDADE BASICA ESF 1 RAIO DE LUZ;5472.0;5472.0;0.0;134.7;134.7
7799179;ESF DR INGO EBERT;12594.0;12594.0;0.0;131.67;131.67
2260093;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;1521.0;1521.0;0.0;130.05;130.05
4067584;ESF BOA VISTA;6552.0;6552.0;0.0;129.0;129.0
4067606;ESF ITAPEMIRIM;7308.0;7308.0;0.0;129.0;129.0
6523609;ESF JARDIM AMERICA;297.0;297.0;0.0;129.0;129.0
2254980;ESF BELVEDERE;6774.0;6774.0;0.0;126.0;126.0
6307167;PENITENCIARIA MODULADA ESTADUAL DE OSORIO;3375.0;3375.0;0.0;125.16;125.16
3055884;ESTRATEGIA SAUDE DA FAMILIA DO INTERIOR;10815.0;10815.0;0.0;121.26;121.26
2255235;ESF BOA VISTA;8979.0;8979.0;0.0;120.0;120.0
4647033;UNIDADE BASICA DE SAUDE 1 DE MAIO II;117.0;117.0;0.0;117.0;117.0
6915108;ESF I ENTRE IJUIS;117.0;117.0;0.0;114.0;114.0
7828004;ESF JARDIM AMERICA;8124.0;8124.0;0.0;114.0;114.0
7905904;ESF JARDIM TOSCANO;162.0;162.0;0.0;111.72;111.72
2224283;POSTO DE SAUDE LARANJEIRAS;7554.0;7554.0;0.0;111.6;111.6
9750606;UBS CIAS;4158.0;4158.0;0.0;111.0;111.0
7490054;ESF IV;33.0;33.0;0.0;109.26;109.26
7115113;ESF4 SANTA TECLA;5064.0;5064.0;0.0;108.0;108.0
2236311;ESF1 CAIC;4419.0;4419.0;0.0;105.0;105.0
2230453;CENTRO DE SAUDE IMIGRANTE CAMPO BOM;17817.0;17817.0;0.0;104.67;104.67
2255162;ESF ARROIO GRANDE II;10257.0;10257.0;0.0;104.19;104.19
2265141;UNIDADE DE SAUDE BARAO DE BAGE;75.0;75.0;0.0;102.0;102.0
0645818;EQUIPE DE SAUDE DA FAMILIA MARIO TOTTA;102.0;102.0;0.0;102.0;102.0
3451208;UBS VILA GREISS;5658.0;5658.0;0.0;99.54;99.54
2236621;CENTRO DE ATENCAO PSICOSSOCIAL II;3627.0;3627.0;0.0;99.24;99.24
2255243;ESF MARGARIDA AURORA;8340.0;8340.0;0.0;99.0;99.0
2230941;UNIDADE BASICA DE SAUDE PRIMAVERA NH;18054.0;18054.0;0.0;93.78;93.78
2229854;UBS DR LUIZ FERNANDO PEREIRA CACHOEIRA ESPERANCA;2391.0;2391.0;0.0;93.0;93.0
7808631;UNIDADE BASICA DE SAUDE KUNZ NH;13107.0;13107.0;0.0;93.0;93.0
2255170;ESF ALTO PAREDAO;5337.0;5337.0;0.0;90.0;90.0
2778742;UBS SANTA EMILIA;2139.0;2139.0;0.0;84.78;84.78
2236745;UNIDADE BASICA DE SAUDE MEDIANEIRA;111.0;111.0;0.0;84.0;84.0
2249855;POSTO DE SAUDE SEDE HORIZONTINA ESF 04;11301.0;11301.0;0.0;84.0;84.0
2230429;UNIDADE DE SAUDE DA FAMILIA AURORA CAMPO BOM;13842.0;13842.0;0.0;82.68;82.68
2242877;UNIDADE BASICA DE SAUDE COHAB PSF;3729.0;3729.0;0.0;81.6;81.6
2700808;UBS PALANQUE;3672.0;3672.0;0.0;77.34;77.34
2255278;ESF RIO PARDINHO;9336.0;9336.0;0.0;74.67;74.67
4067754;ESF PASQUALINI;11613.0;11613.0;0.0;72.0;72.0
5714028;PSF PLANALTO MARAU;7848.0;7848.0;0.0;72.0;72.0
2230852;UNIDADE BASICA DE SAUDE RINCAO NH;6123.0;6123.0;0.0;72.0;72.0
5745489;APAE DE CAMPO BOM;141.0;6.0;0.0;922.41;71.91
3921565;MF EXAMES AUDIOMETRICOS LTDA;15.0;15.0;0.0;70.05;70.05
5204844;A M DOMENEGHINI FISIOTERAPIA;15.0;15.0;0.0;70.05;70.05
2254999;UBS AVENIDA;11451.0;11451.0;0.0;69.78;69.78
0265713;UBS VOTORANTIM;1536.0;1536.0;0.0;69.0;69.0
7640749;UBS JOSE MARIO DE CARVALHO TAMANDARE;3639.0;3639.0;0.0;69.0;69.0
3451259;ESF SILVA;11490.0;11490.0;0.0;69.0;69.0
6010636;POSTO DE SAUDE UNIDADE ESF INDUSTRIAL;11469.0;11469.0;0.0;66.0;66.0
5874831;ESF PARQUE DO SABIA;1410.0;1410.0;0.0;66.0;66.0
2255510;UBS VILA VERENA;9393.0;9393.0;0.0;66.0;66.0
2255197;ESF ESMERALDA I;6525.0;6525.0;0.0;61.89;61.89
9156577;CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL CAPS INFANTIL PMPF;4284.0;4284.0;0.0;60.48;60.48
7529325;UBS TRAVESSA;1419.0;1419.0;0.0;60.0;60.0
3941728;CAPS PORTO XAVIER;6.0;6.0;0.0;60.0;60.0
4067614;ESF SAO JOSE;8166.0;8166.0;0.0;60.0;60.0
6487734;CAPS II BEM VIVER GHC;6.0;6.0;0.0;60.0;60.0
2236060;UBS TANGERINAS;2478.0;2478.0;0.0;60.0;60.0
7286627;UNIDADE BASICA DE SAUDE MONACO;6093.0;5958.0;0.0;195.0;60.0
2231557;UNIDADE PROG SAUDE DA FAM PORTO BLOS CAMPO BOM;30663.0;30510.0;0.0;213.0;60.0
7048920;ESF NATAL;9729.0;9729.0;0.0;57.0;57.0
5048400;CAPS I JULIO CASARIN;1593.0;1326.0;0.0;56.7;56.7
3972712;CAPS I CENTRO DE SAUDE MENTAL CASA ABERTA II;336.0;336.0;0.0;56.7;56.7
4073142;ATENDIMENTO IMEDIATO HORARIO ESTENDIDO;29838.0;29838.0;0.0;56.67;56.67
7814615;UNIDADE BASICA DE SAUDE LIBERDADE NH;8514.0;8514.0;0.0;51.72;51.72
7948492;UBS SAO CAETANO;4590.0;4590.0;0.0;51.0;51.0
0497967;CLINICA FISIOTERAPIA URI CAMPUS SAO LUIZ GONZAGA;2013.0;6.0;0.0;13125.9;48.9
9670661;UBS VILA ARLINDO;1875.0;1875.0;0.0;48.0;48.0
0151297;AMBULATORIO DE SAUDE MENTAL INFANTO JUVENIL;18.0;18.0;0.0;45.9;45.9
4715675;UNIDADE BASICA DE SAUDE RURAL;7731.0;7731.0;0.0;45.78;45.78
9962875;UNIDADE SAUDE DA FAMILIA OPERARIO NH;14331.0;14331.0;0.0;45.48;45.48
2255251;ESF GASPAR BARTHOLOMAY;9663.0;9663.0;0.0;45.0;45.0
9154353;ESF ESMERALDA II;5472.0;5472.0;0.0;43.89;43.89
2263718;EAP BENJAMIN NOTT;6069.0;6069.0;0.0;42.0;42.0
6970664;ESF II ENTRE IJUIS;42.0;42.0;0.0;42.0;42.0
9050523;ESF LINHA MONTE ALVERNE;7032.0;7032.0;0.0;42.0;42.0
2238039;ESF JARDIM;9852.0;9852.0;0.0;42.0;42.0
7543956;UBS TABALAR;3303.0;3303.0;0.0;39.0;39.0
2255154;ESF GLORIA IMIGRANTE;9447.0;9447.0;0.0;39.0;39.0
2224194;POSTO DE SAUDE PASSINHOS;1404.0;1404.0;0.0;37.8;37.8
7043376;ESF RAUBER CARLOTA;9582.0;9582.0;0.0;36.72;36.72
3538249;UNIDADE BASICA DE SAUDE JOAO XXIII PSF;4701.0;4629.0;0.0;489.6;36.0
3001709;ESF BOM JESUS;7653.0;7653.0;0.0;36.0;36.0
6020046;ESF II;6.0;6.0;0.0;33.78;33.78
0845000;UNIDADE MOVEL;252.0;252.0;0.0;33.0;33.0
2237717;CAPS II FLOR DE MAIO;1191.0;1191.0;0.0;32.13;32.13
6755054;CAPS NOVO AMANHA;20718.0;20718.0;0.0;30.9;30.9
4361814;CAPS I ANA DEOLINDA FISCHER;2571.0;2556.0;0.0;30.24;30.24
3963985;CAPS DOUTORA HELOISA MARIA CATTANI OLIVEIRA;240.0;63.0;0.0;30.0;30.0
6045545;APAE DE BOM RETIRO DO SUL;3552.0;3.0;0.0;30329.16;30.0
4192958;C A S TEACOLHE;5706.0;3.0;0.0;71166.93;30.0
6033652;ESTRATEGIA SAUDE DA FAMILIA SAO JORGE;12696.0;12696.0;0.0;30.0;30.0
2238004;POSTO DE ATENDIMENTO MEDICO PAM;35004.0;35004.0;0.0;30.0;30.0
7940130;UBS CRUZEIRO;3681.0;3681.0;0.0;30.0;30.0
7153686;CAPS CUCA LEGAL;2583.0;150.0;0.0;41.07;24.3
2236044;UBS DEODORO;2565.0;2565.0;0.0;24.0;24.0
0103004;ESF QUINTA DA BOA VISTA;1323.0;1323.0;0.0;24.0;24.0
7232837;DIEGO BROGLIO ARALDI;3.0;3.0;0.0;18.9;18.9
2249847;UNIDADE DE ASSISTENCIA ESPECIALIZADA E ESF RURAL;13401.0;13401.0;0.0;18.0;18.0
6131816;CENTRO DE ATENCAO PSICOSSOCIAL;1635.0;1635.0;0.0;18.0;18.0
3420876;ESF FRANCIOSI;36.0;36.0;0.0;15.0;15.0
3037266;UNIDADE BASICA DE SAUDE CENTRAL;2379.0;2379.0;0.0;15.0;15.0
2255111;ESF DOUTOR PEDRO EGGLER;8976.0;8976.0;0.0;15.0;15.0
7465661;PRO SAUDE;888.0;888.0;0.0;13.23;13.23
7867336;ESF7 ESTANCIA NOVA;5772.0;5772.0;0.0;12.0;12.0
2242885;UNIDADE BASICA DE SAUDE BAIRRO ITALIANO PSF;4995.0;4992.0;0.0;13.89;12.0
2224062;EQUIPE DE SAUDE DA FAMILIA BARRA I;12.0;12.0;0.0;12.0;12.0
2258048;ESF III ENTRE IJUIS;18.0;18.0;0.0;12.0;12.0
2236028;UBS TERESINHA;537.0;537.0;0.0;12.0;12.0
6531091;ESF JOAO DE DEUS CMI SERAFIM BRUNET;3702.0;3702.0;0.0;12.0;12.0
3019780;SISTEMA DE ATENCAO A CRIANCA PELA INCLUSAO SACI;3579.0;3579.0;0.0;7.65;7.65
2236931;POSTO SANTO ANTONIO DE CASTRO;573.0;573.0;0.0;6.0;6.0
9100997;ESF ARROIO GRANDE I;7854.0;7854.0;0.0;6.0;6.0
2235501;UNIDADE DE SAUDE DR HARRY ROSSLER HECKMANN;6.0;6.0;0.0;6.0;6.0
2917920;AMBULATORIO DE ATENCAO A SAUDE LGBTQIA;6.0;6.0;0.0;6.0;6.0
3055949;UNIDADE BASICA DE SAUDE ARMINDO JOAO STAHLHOFER;2637.0;2637.0;0.0;6.0;6.0
2255006;ESF PINHEIRAL;6309.0;6309.0;0.0;6.0;6.0
4117190;UNIDADE MOVEL DE SAUDE FARROUPILHA;6.0;6.0;0.0;6.0;6.0
9407278;ESF LINHA SANTA CRUZ II;2760.0;2760.0;0.0;6.0;6.0
2226618;POSTO DE SAUDE DO RINCAO;7155.0;7155.0;0.0;6.0;6.0
5599075;CAPSI SAO FRANCISCO DE PAULA;357.0;357.0;0.0;5.67;5.67
5842816;UNIDADE MOVEL DE VENANCIO AIRES;120.0;120.0;0.0;3.0;3.0
2266210;ESF PIQUIRI;21.0;21.0;0.0;3.0;3.0
6361005;SAMU 192 CAMPO BOM;786.0;783.0;0.0;3.78;1.89
7171226;CAPS AD;648.0;648.0;0.0;0.0;0.0
3047059;CAPS AUGUSTO PESTANA;264.0;228.0;0.0;0.0;0.0
6566901;SECRETARIA MUNICIPAL DE SAUDE DE ITAARA;126.0;126.0;0.0;0.0;0.0
4251261;CAPSI CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;15.0;15.0;0.0;0.0;0.0
6480381;SECRETARIA MUNICIPAL DE SAUDE DE IBIRUBA;165.0;165.0;0.0;0.0;0.0
6529070;SECRETARIA MUNICIPAL DE SAUDE DE ARROIO DO MEIO;162.0;162.0;0.0;0.0;0.0
9559086;SAMU 192 PALMARES DO SUL;18.0;18.0;0.0;0.0;0.0
6545114;SAMU 192 CANDIDO GODOI;36.0;36.0;0.0;0.0;0.0
6643388;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA VELHA;336.0;336.0;0.0;0.0;0.0
6609244;SECRETARIA MUNICIPAL DA SAUDE DE CARLOS BARBOSA;279.0;279.0;0.0;0.0;0.0
3715450;SECRETARIA MUNICIPAL DE SAUDE;435.0;435.0;0.0;0.0;0.0
7279337;MOTOLANCIA SAMU 192 SANTA CRUZ DO SUL;27.0;27.0;0.0;0.0;0.0
7394985;POLO ACADEMIA DA SAUDE GERALDINO MOCELIN;51.0;51.0;0.0;0.0;0.0
9240977;SAMU MOTO 25;156.0;156.0;0.0;0.0;0.0
6850367;SAMU BASICA 192 URUGUAIANA;630.0;630.0;0.0;0.0;0.0
7505310;SAMU 192 AVANCADO RIO PARDO;228.0;228.0;0.0;0.0;0.0
5551676;UNIDADE DE SUPORTE AVANCADO DE VIDA USA;90.0;90.0;0.0;0.0;0.0
4105699;SAMU 192 BENTO GONCALVES USI 01;561.0;561.0;0.0;0.0;0.0
6955991;SAMU 192 USB1;1086.0;1086.0;0.0;0.0;0.0
6529097;SECRETARIA MUNICIPAL DE SAUDE DE BARROS CASSAL;3.0;3.0;0.0;0.0;0.0
7312695;SAMU 192 SB 130 ENCANTADO;324.0;324.0;0.0;0.0;0.0
6518370;SECRETARIA MUNICIPAL DE SAUDE DE SANTO ANGELO;573.0;573.0;0.0;0.0;0.0
6461328;SECRETARIA MUNICIPAL DE SAUDE DE ITATI;21.0;21.0;0.0;0.0;0.0
6976670;SAMU PACS;711.0;711.0;0.0;0.0;0.0
6880002;VIGILANCIA SANITARIA SOBRADINHO;93.0;93.0;0.0;0.0;0.0
2234270;SECRETARIA MUNICIPAL DA SAUDE DE ARROIO DO TIGRE;42.0;42.0;0.0;0.0;0.0
7559178;APAE;3651.0;0.0;0.0;29031.72;0.0
6654088;SECRETARIA SAUDE OSORIO;537.0;537.0;0.0;0.0;0.0
7805144;PROGRAMA MUNICIPAL ATENDIMENTO HEPATITES VIRAIS;399.0;399.0;0.0;0.0;0.0
3042952;CAPS PORTO;1692.0;1692.0;0.0;0.0;0.0
6013996;ESF TUPINAMBA;9024.0;9024.0;0.0;0.0;0.0
2231212;USF SAO TOME VIAMAO;14883.0;14883.0;0.0;0.0;0.0
2226642;POSTO MUNICIPAL CENTRAL;10710.0;10710.0;0.0;0.0;0.0
9605088;USF KRAHE VIAMAO;28398.0;28398.0;0.0;0.0;0.0
6476252;SECRETARIA MUNICIPAL DE SAUDE DE BOA VISTA DO INCRA;18.0;18.0;0.0;0.0;0.0
2786281;SECRETARIA MUNICIPAL DE SAUDE DE RESTINGA SECA;78.0;78.0;0.0;0.0;0.0
5410010;CAPS AD VIDA PMPF;6762.0;6576.0;0.0;0.0;0.0
2224453;VIGILANCIA SANITARIA;195.0;195.0;0.0;0.0;0.0
2244667;POSTO DE SAUDE ANDRE DA ROCHA;246.0;246.0;0.0;0.0;0.0
7212240;SECRETARIA MUNICIPAL DE SAUDE SAO PEDRO DAS MISSOES;78.0;78.0;0.0;0.0;0.0
2235250;UNIDADE BASICA DE SAUDE DE LAJEADO DO BUGRE RS;666.0;666.0;0.0;0.0;0.0
2241951;SECRETARIA MUNICIPAL DE SAUDE DE NOVA PALMA;510.0;510.0;0.0;0.0;0.0
2700522;SAUDE PREVENTIVA NH;453.0;453.0;0.0;0.0;0.0
7762542;VIGILANCIA SANITARIA DE CRUZ ALTA;192.0;192.0;0.0;0.0;0.0
7815549;POSTO DE SAUDE DA VILA PALMEIRA;4896.0;4896.0;0.0;0.0;0.0
6723225;SAMU SALVAR DE ERVAL GRANDE;42.0;42.0;0.0;0.0;0.0
6979378;SAMU 192 CAXIAS DO SUL USB 04;891.0;891.0;0.0;0.0;0.0
6823556;SECRETARIA MUNICIPAL DE SAUDE DE VILA NOVA DO SUL;57.0;57.0;0.0;0.0;0.0
3582760;CAPS INFANTIL ALVORADA;2628.0;2538.0;0.0;0.0;0.0
7824025;CAPS IJ DIVERTIDAMENTE;1455.0;1455.0;0.0;0.0;0.0
2249057;EE DE ENSINO MEDIO PROF JOAO GERMANO IMLAU ERECHIM;15.0;15.0;0.0;0.0;0.0
6370500;SECRETARIA DE SAUDE TUPANCI DO SUL;3.0;3.0;0.0;0.0;0.0
6976832;SAMU RESTINGA;516.0;516.0;0.0;0.0;0.0
7173407;SAMU 192 CAXIAS DO SUL USB 05;852.0;852.0;0.0;0.0;0.0
6529607;SECRETARIA MUNICIPAL DE SAUDE DE SERIO;42.0;42.0;0.0;0.0;0.0
6518435;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DO BUTIA;30.0;30.0;0.0;0.0;0.0
6573169;SAMU 192 SANTA CRUZ DO SUL;639.0;639.0;0.0;0.0;0.0
6529232;SECRETARIA MUNICIPAL DE FORQUETINHA;1431.0;1431.0;0.0;0.0;0.0
6970982;SAMU 192 TUPANCIRETA;270.0;270.0;0.0;0.0;0.0
2245434;POSTO DE SAUDE UNIDADE CENTRAL;93.0;93.0;0.0;0.0;0.0
7053215;SAMU SUPORTE BASICO;990.0;990.0;0.0;0.0;0.0
6610188;SAMU 192 SARANDI;171.0;171.0;0.0;0.0;0.0
7474679;SECRETARIA MUNICIPAL DE SAUDE REDENTORA;57.0;57.0;0.0;0.0;0.0
6370047;SECRETARIA MUNICIPAL DE SAUDE GENTIL;24.0;24.0;0.0;0.0;0.0
6584721;SAMU 192 TRAMANDAI SUPORTE AVANCADO;666.0;666.0;0.0;0.0;0.0
7682123;SECRETARIA DA SAUDE DE CRUZEIRO DO SUL;90.0;90.0;0.0;0.0;0.0
2231646;SECRETARIA MUNICIPAL DE SAUDE CAMPO BOM;6387.0;6387.0;0.0;0.0;0.0
4846532;EDNA PEROSSO LUVIZA PRATICAS;60.0;60.0;0.0;0.0;0.0
6953182;SAMU 192 CONSTANTINA;117.0;117.0;0.0;0.0;0.0
2707853;SECRETARIA MUNICIPAL DE SAUDE JAGUARAO;573.0;573.0;0.0;0.0;0.0
7253486;SAMU 192 USB 74 SAO NICOLAU;39.0;39.0;0.0;0.0;0.0
2234882;UNIDADE BASICA DE SAUDE DE MIRAGUAI ESF I E II;27.0;27.0;0.0;0.0;0.0
6584950;SAMU 192 HORIZONTINA;141.0;141.0;0.0;0.0;0.0
7842120;SAMU 192 SB;531.0;531.0;0.0;0.0;0.0
2242850;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DE ASSIS;7047.0;7047.0;0.0;0.0;0.0
6669522;SECRETARIA MUNICIPAL DE SAUDE SAO VENDELINO;18.0;18.0;0.0;0.0;0.0
6434363;SECRETARIA MUNICIPAL DE SAUDE DE ERECHIM;528.0;528.0;0.0;0.0;0.0
3042979;CAPS ESCOLA;660.0;660.0;0.0;0.0;0.0
4784340;ILLUMINARE SERVICOS MEDICOS;867.0;867.0;0.0;0.0;0.0
7768265;SAMU CARLOS BARBOSA;312.0;312.0;0.0;0.0;0.0
5626722;CAPS CENTRO DE ATENCAO PSICOSOCIAL DE MONTENEGRO;447.0;447.0;0.0;0.0;0.0
3166422;CAPS AD NOVA PALMA;657.0;657.0;0.0;0.0;0.0
2256495;CAPS CENTRO DE ATENCAO PSICOSSOCIAL SANTO ANGELO;4074.0;4074.0;0.0;0.0;0.0
2243431;AMBULATORIO SANTO ANTONIO ESF;15810.0;15810.0;0.0;0.0;0.0
2261308;CAPS II SERVICO SAUDE MENTAL;1224.0;1224.0;0.0;0.0;0.0
7841981;CAPS INFANTO JUVENIL MATHILDE FAYAD;1680.0;1680.0;0.0;0.0;0.0
7010133;SAMU GRAMADO;1635.0;1635.0;0.0;0.0;0.0
6278620;CAPS I A CASA;159.0;159.0;0.0;0.0;0.0
6617646;SECRETARIA DE SAUDE VIGILANCIA EM SAUDE;672.0;672.0;0.0;0.0;0.0
0419524;SERVICO DE ATENDIMENTO MOVEL INTERIOR;87.0;87.0;0.0;0.0;0.0
6654487;SECRETARIA MUNICIPAL DE SAUDE DE VISTA ALEGRE DO PRATA;45.0;45.0;0.0;0.0;0.0
7298129;SECRETARIA MUNICIPAL DE SAUDE DE NOVO BARREIRO VIGILANCIA;36.0;36.0;0.0;0.0;0.0
6562671;SECRETARIA MUNICIPAL DA SAUDE;72.0;72.0;0.0;0.0;0.0
2243970;CAPS I NOVOS HORIZONTES;150.0;150.0;0.0;0.0;0.0
6819230;SAMU 192 TRES CACHOEIRAS;135.0;135.0;0.0;0.0;0.0
2231220;POLICLINICA CENTRAL DR NILSON PINTO;19395.0;19395.0;0.0;0.0;0.0
6657605;CENTRAL MUNICIPAL DE VIGILANCIAS;216.0;216.0;0.0;0.0;0.0
9092595;SAMU 192 MOTOLANCIA 2;66.0;66.0;0.0;0.0;0.0
9240896;SAMU MOTO 24;156.0;156.0;0.0;0.0;0.0
6510817;UBS MUDA BOI;1113.0;1113.0;0.0;0.0;0.0
6970370;SAMU 192 TRES DE MAIO;192.0;60.0;0.0;0.0;0.0
9164308;LABORATORIO DE ANALISE DE AGUA SLS;30.0;30.0;0.0;0.0;0.0
4242505;UBS PORTO GARIBALDI;588.0;588.0;0.0;0.0;0.0
6979513;SAMU 192 CAXIAS DO SUL USB 02;816.0;816.0;0.0;0.0;0.0
2858495;CENTRO DE ESPECIALIDADES INFANTIL VIAMAO;123.0;123.0;0.0;0.0;0.0
6412424;SECRETARIA DE SAUDE PAIM FILHO;27.0;27.0;0.0;0.0;0.0
2234726;UNIDADE BASICA DE SAUDE DE SAGRADA FAMILIA RS;222.0;222.0;0.0;0.0;0.0
7090668;SAMU 192 BAGE USB02;915.0;915.0;0.0;0.0;0.0
7509391;SAMU 192 ARROIO DO SAL;198.0;198.0;0.0;0.0;0.0
3011518;CAPS AD III;10935.0;10935.0;0.0;0.0;0.0
7350899;CAPS I FLORESCER;1941.0;1557.0;0.0;0.0;0.0
3225194;AMBULATORIO INDEPENDENCIA ESF;13953.0;13953.0;0.0;0.0;0.0
6694144;SAMU 192 BASICO;288.0;288.0;0.0;0.0;0.0
9816445;USF 6 TIMBAUVA;21705.0;21705.0;0.0;0.0;0.0
7097344;FARMACIA MUNICIPAL SAPUCAIA DO SUL;6.0;6.0;0.0;0.0;0.0
6545076;SAMU 192 TUPARENDI;75.0;75.0;0.0;0.0;0.0
2249375;UBS JAGUARETE;645.0;645.0;0.0;0.0;0.0
2249030;UBS ESTEVAO CARRARO;4452.0;4452.0;0.0;0.0;0.0
7364881;CAPS II HCPA;231.0;231.0;0.0;0.0;0.0
7396082;SAMU 192 TORRES MOTOLANCIA 08;42.0;42.0;0.0;0.0;0.0
6413838;SECRETARIA MUNICIPAL DE SAUDE DE CRISTAL;78.0;78.0;0.0;0.0;0.0
2231433;CAPS IJ;1227.0;402.0;0.0;0.0;0.0
8008825;CAPS II MUNDO NOVO;3987.0;3294.0;0.0;0.0;0.0
3047679;ESF 2 CERRO BRANCO;9255.0;9255.0;0.0;0.0;0.0
6895476;SAMU 192;816.0;816.0;0.0;0.0;0.0
2786230;SECRETARIA MUNICIPAL DE SAUDE DE DOIS LAJEADOS;24.0;24.0;0.0;0.0;0.0
2231239;USF AUGUSTA MENEGUINE VIAMAO;22461.0;22461.0;0.0;0.0;0.0
7251556;SAMU 192 USB 85 CAIBATE;51.0;51.0;0.0;0.0;0.0
2248158;CAPS I;2619.0;2619.0;0.0;0.0;0.0
2244047;AMBULATORIO VAL DE SERRA;4497.0;4497.0;0.0;0.0;0.0
3922448;VIGILANCIA EM SAUDE;459.0;459.0;0.0;0.0;0.0
4068580;USF ITAPUA VIAMAO;17334.0;17334.0;0.0;0.0;0.0
2224151;POSTO DE SAUDE MENINO DEUS;3318.0;3318.0;0.0;0.0;0.0
3552640;CENTRO DE ATENCAO PSICOSSOCIAL ENCRUZILHADA DO SUL;69.0;69.0;0.0;0.0;0.0
6434460;SECRETARIA MUNICIPAL DE SAUDE DE ITATIBA DO SUL;72.0;72.0;0.0;0.0;0.0
7240716;SAMU 192 USB 68 PORTO XAVIER;24.0;24.0;0.0;0.0;0.0
2243814;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA;1128.0;1128.0;0.0;0.0;0.0
2258005;CS SMS SANTO ANTONIO DAS MISSOES;129.0;129.0;0.0;0.0;0.0
6545157;SAMU 192 SAO LOURENCO DO SUL;288.0;288.0;0.0;0.0;0.0
7008996;SAMU 192 SANTA MARIA USB 147;885.0;885.0;0.0;0.0;0.0
7539916;SAMU 192 BASICO SEBERI;54.0;54.0;0.0;0.0;0.0
6782140;SAMU 192 SANTA MARIA USB 149;840.0;840.0;0.0;0.0;0.0
7078757;SAMU SALVAR 192 BASE 87;222.0;222.0;0.0;0.0;0.0
6370470;SECRETARIA DE SAUDE TAPERA;5361.0;5361.0;0.0;0.0;0.0
6938256;SAMU GARIBALDI;858.0;858.0;0.0;0.0;0.0
7247966;SAMU 192 USB 136 CERRO LARGO;156.0;156.0;0.0;0.0;0.0
4376129;SAMU 18 IPIRANGA;753.0;753.0;0.0;0.0;0.0
6572103;UNIDADE DE VIGILANCIA EM SAUDE;15.0;15.0;0.0;0.0;0.0
4750705;MOTOLANCIA FARROUPILHA;54.0;54.0;0.0;0.0;0.0
6530966;SECRETARIA MUNICIPAL DE SAUDE DE BENTO GONCALVES;438.0;438.0;0.0;0.0;0.0
6434258;SECRETARIA MUNICIPAL DE SAUDE DE AUREA;102.0;102.0;0.0;0.0;0.0
6956076;SAMU 192 USB2;1116.0;1116.0;0.0;0.0;0.0
9094229;BASE SAMU USB 71 FREDERICO WESTPHALEN;252.0;252.0;0.0;0.0;0.0
7546548;ACADEMIA DA SAUDE;72.0;72.0;0.0;0.0;0.0
6976735;SAMU SERRARIA;198.0;198.0;0.0;0.0;0.0
7252323;SECRETARIA MUNICIPAL DE SAUDE BRAGA;48.0;48.0;0.0;0.0;0.0
